study_name,study_id,brand_name,brand_id,diq,study_class,sector,raw_mobile_score,mobile_class,raw_social_score,social_class,raw_digital_mkting_score,digital_mkting_class,raw_site_score,site_class
Spirits 2015,Nbl2moXK,el Jimador,1483,86,Challenged,Drinks,9.36,Gifted,12.51,Challenged,8.21,Feeble,9.5,Gifted
Spirits 2015,Nbl2moXK,Russian Standard,1503,86,Challenged,Drinks,4.74,Challenged,15.59,Gifted,13.74,Challenged,5.33,Feeble
Spirits 2015,Nbl2moXK,Beefeater,1506,83,Challenged,Drinks,6.35,Average,13.92,Average,12.77,Challenged,5.18,Feeble
Spirits 2015,Nbl2moXK,Ballantine's,220,79,Challenged,Drinks,6.04,Average,12.7,Average,11.64,Feeble,5.62,Feeble
Spirits 2015,Nbl2moXK,Seagram's,1563,78,Challenged,Drinks,7.75,Gifted,8.4,Feeble,11.23,Feeble,8.12,Average
Spirits 2015,Nbl2moXK,The Famous Grouse,1570,77,Challenged,Drinks,7.72,Gifted,8.36,Feeble,11.16,Feeble,7.96,Average
Spirits 2015,Nbl2moXK,Bushmills,1571,77,Challenged,Drinks,3.03,Feeble,11.55,Challenged,12.77,Challenged,7.73,Average
Spirits 2015,Nbl2moXK,Cointreau,1515,76,Challenged,Drinks,6.22,Average,12.22,Challenged,12.7,Challenged,3.88,Feeble
Spirits 2015,Nbl2moXK,Finlandia,1502,73,Challenged,Drinks,6.25,Average,10,Challenged,12.89,Challenged,4.25,Feeble
Spirits 2015,Nbl2moXK,Skyy,1567,72,Challenged,Drinks,5.07,Challenged,11.32,Challenged,13,Challenged,3.61,Feeble
Spirits 2015,Nbl2moXK,Evan Williams,9gumGend8z,69,Feeble,Drinks,6.65,Average,5.67,Feeble,11.16,Feeble,8.03,Average
Spirits 2015,Nbl2moXK,Mount Gay Rum,1497,66,Feeble,Drinks,5.96,Challenged,9.85,Challenged,7.5,Feeble,6.94,Challenged
Spirits 2015,Nbl2moXK,Brugal,eYrJLMAsnU,65,Feeble,Drinks,5.93,Challenged,10.35,Challenged,9.83,Feeble,3.7,Feeble
Spirits 2015,Nbl2moXK,St-Germain,1513,54,Feeble,Drinks,3.07,Feeble,7,Feeble,7.93,Feeble,6.95,Challenged
Spirits 2015,Nbl2moXK,Fernet Branca,VRIsamfJLd,53,Feeble,Drinks,3.98,Feeble,8.31,Feeble,8.16,Feeble,4.02,Feeble
Spirits 2015,Nbl2moXK,Gordon's,tVT33yRmFm,48,Feeble,Drinks,3.09,Feeble,2.66,Feeble,10.25,Feeble,5.82,Challenged
Spirits 2015,Nbl2moXK,J&B,1566,43,Feeble,Drinks,4.87,Challenged,1.74,Feeble,8.68,Feeble,4.44,Feeble
Spirits 2015,Nbl2moXK,Seagram's Seven Crown,vZuJ7RvSno,9,Feeble,Drinks,0,Feeble,0.38,Feeble,0.9,Feeble,2.78,Feeble
Sportswear 2015,ozAGwfrk,Nike,911,149,Genius,Sportswear,13.91,Gifted,12.9,Gifted,16.52,Genius,26.21,Genius
Sportswear 2015,ozAGwfrk,The North Face,1253,145,Genius,Sportswear,12.31,Gifted,12.9,Gifted,16.89,Genius,25.71,Genius
Sportswear 2015,ozAGwfrk,Adidas,175,145,Genius,Sportswear,11.61,Gifted,12.72,Gifted,17.51,Genius,25.86,Genius
Sportswear 2015,ozAGwfrk,L.L.Bean,1272,143,Genius,Sportswear,14.51,Genius,11.91,Gifted,16.04,Genius,24.4,Genius
Sportswear 2015,ozAGwfrk,Vans,1257,139,Gifted,Sportswear,11.69,Gifted,12.67,Gifted,14.44,Gifted,26.35,Genius
Sportswear 2015,ozAGwfrk,REI,966,138,Gifted,Retail,14.04,Gifted,11.43,Gifted,18.29,Genius,20.55,Gifted
Sportswear 2015,ozAGwfrk,Under Armour,1256,130,Gifted,Sportswear,12.2,Gifted,13.05,Gifted,16.35,Genius,18.95,Gifted
Sportswear 2015,ozAGwfrk,New Balance,1275,127,Gifted,Sportswear,9.93,Average,12.11,Gifted,14.29,Gifted,23.06,Gifted
Sportswear 2015,ozAGwfrk,Lululemon Athletica,834,123,Gifted,Retail,12.3,Gifted,10.77,Gifted,13.86,Gifted,20.55,Gifted
Sportswear 2015,ozAGwfrk,Patagonia,1244,122,Gifted,Sportswear,13.1,Gifted,11.9,Gifted,14.01,Gifted,17.85,Average
Sportswear 2015,ozAGwfrk,Timberland,1254,119,Gifted,Sportswear,11.2,Gifted,11.67,Gifted,13.79,Gifted,18.91,Gifted
Sportswear 2015,ozAGwfrk,Reebok,1246,118,Gifted,Sportswear,7.4,Challenged,11.33,Gifted,12.58,Gifted,23.95,Genius
Sportswear 2015,ozAGwfrk,Converse,1267,117,Gifted,Sportswear,10.28,Average,11.02,Gifted,14.78,Genius,18.48,Gifted
Sportswear 2015,ozAGwfrk,Puma,205,117,Gifted,Sportswear,12.45,Gifted,11.63,Gifted,13.38,Gifted,17.36,Average
Sportswear 2015,ozAGwfrk,Sperry Top-Sider,1250,116,Gifted,Sportswear,10.76,Average,10.57,Average,9.62,Average,23.35,Genius
Sportswear 2015,ozAGwfrk,Burton,1264,116,Gifted,Sportswear,12.8,Gifted,12.8,Gifted,12.02,Gifted,16.82,Average
Sportswear 2015,ozAGwfrk,Quiksilver,1245,114,Gifted,Sportswear,7.48,Challenged,13.33,Gifted,11.29,Average,21.24,Gifted
Sportswear 2015,ozAGwfrk,Brooks,1263,113,Gifted,Sportswear,12.37,Gifted,9.03,Average,12.54,Gifted,19.08,Gifted
Sportswear 2015,ozAGwfrk,Oakley,ge0UQA03v9,112,Gifted,Sportswear,12.62,Gifted,9.95,Average,15.35,Genius,14.54,Challenged
Sportswear 2015,ozAGwfrk,Hurley,1270,111,Gifted,Sportswear,11.74,Gifted,10.63,Gifted,10.47,Average,18.86,Gifted
Sportswear 2015,ozAGwfrk,Saucony,1248,110,Gifted,Sportswear,11.2,Gifted,9.19,Average,9.92,Average,21.2,Gifted
Sportswear 2015,ozAGwfrk,Eddie Bauer,1276,109,Average,Sportswear,9.73,Average,7.89,Challenged,12.54,Gifted,20.83,Gifted
Sportswear 2015,ozAGwfrk,Athleta,1261,109,Average,Sportswear,12.57,Gifted,7.67,Challenged,13.44,Gifted,17.48,Average
Sportswear 2015,ozAGwfrk,Volcom,1258,108,Average,Sportswear,11.95,Gifted,12.04,Gifted,10.21,Average,16.43,Average
Sportswear 2015,ozAGwfrk,Eastern Mountain Sports,TV7QgK6zFe,106,Average,Sportswear,10.78,Average,8.16,Challenged,13.3,Gifted,17.17,Average
Sportswear 2015,ozAGwfrk,Columbia Sportswear,1266,106,Average,Sportswear,10.37,Average,9.65,Average,11.05,Average,18.44,Gifted
Sportswear 2015,ozAGwfrk,Teva,1252,104,Average,Sportswear,11.53,Gifted,8.96,Average,7.78,Challenged,20.5,Gifted
Sportswear 2015,ozAGwfrk,Skechers,1249,103,Average,Sportswear,9.06,Average,9.85,Average,10.62,Average,18.37,Gifted
Sportswear 2015,ozAGwfrk,Reef,1247,102,Average,Sportswear,11.8,Gifted,10.09,Average,8.72,Challenged,17.19,Average
Sportswear 2015,ozAGwfrk,Carhartt,vyYPBb1UnI,101,Average,Retail,9.26,Average,9.96,Average,11.45,Gifted,16.46,Average
Sportswear 2015,ozAGwfrk,Mountain Hardwear,1274,100,Average,Sportswear,13.3,Gifted,9.57,Average,8.04,Challenged,15.63,Average
Sportswear 2015,ozAGwfrk,Lacoste,198,100,Average,Retail,10.54,Average,12.17,Gifted,11.35,Average,12.55,Challenged
Sportswear 2015,ozAGwfrk,Speedo,1281,98,Average,Sportswear,9.21,Average,11.87,Gifted,10.86,Average,13.8,Challenged
Sportswear 2015,ozAGwfrk,Asics,1260,97,Average,Sportswear,10.15,Average,11.59,Gifted,10.78,Average,12.62,Challenged
Sportswear 2015,ozAGwfrk,Duluth Trading Company,MCstpBmXSK,95,Average,Retail,10.67,Average,9.09,Average,10.17,Average,14.51,Challenged
Sportswear 2015,ozAGwfrk,Arc'teryx,1259,94,Average,Sportswear,10.07,Average,11.1,Gifted,6.04,Feeble,16.59,Average
Sportswear 2015,ozAGwfrk,Lucy,ZFwTjW2mKS,92,Average,Sportswear,10.69,Average,6.39,Feeble,8.84,Challenged,16.91,Average
Sportswear 2015,ozAGwfrk,Keen,1277,92,Average,Sportswear,8.46,Challenged,8.81,Average,10.76,Average,14.88,Challenged
Sportswear 2015,ozAGwfrk,Billabong,1262,91,Average,Sportswear,10.61,Average,11.55,Gifted,7.03,Feeble,13.44,Challenged
Sportswear 2015,ozAGwfrk,Napapijri,lGsyWK67m5,89,Challenged,Sportswear,11.82,Gifted,8.84,Average,6.17,Feeble,14.94,Challenged
Sportswear 2015,ozAGwfrk,Merrell,1278,88,Challenged,Sportswear,7.44,Challenged,7.74,Challenged,8.72,Challenged,17.14,Average
Sportswear 2015,ozAGwfrk,TYR,1283,87,Challenged,Sportswear,5.62,Feeble,7.32,Challenged,7.84,Challenged,19.99,Gifted
Sportswear 2015,ozAGwfrk,Wolverine,bJhkNCVuqG,84,Challenged,Sportswear,8.93,Challenged,6.93,Challenged,8.26,Challenged,14.91,Challenged
Sportswear 2015,ozAGwfrk,Nautica,Jdi7nMDxqo,84,Challenged,Sportswear,7.72,Challenged,9.37,Average,9.47,Average,12.58,Challenged
Sportswear 2015,ozAGwfrk,Mizuno,1279,83,Challenged,Sportswear,9.15,Average,11,Gifted,8.33,Challenged,10.16,Feeble
Sportswear 2015,ozAGwfrk,Rockport,cU20AQSOWk,81,Challenged,Sportswear,9.58,Average,7.12,Challenged,9.47,Average,11.57,Feeble
Sportswear 2015,ozAGwfrk,Marmot,1273,80,Challenged,Sportswear,8.87,Challenged,8.25,Challenged,7.81,Challenged,12.38,Challenged
Sportswear 2015,ozAGwfrk,Champion,vptj9shxKG,76,Challenged,Sportswear,8.87,Challenged,3.5,Feeble,7.63,Challenged,15.4,Average
Sportswear 2015,ozAGwfrk,Helly Hansen,GdzpRWIhUj,75,Challenged,Sportswear,6.23,Feeble,9.25,Average,7.28,Feeble,12.3,Challenged
Sportswear 2015,ozAGwfrk,Moncler,887,72,Challenged,Fashion,7.18,Challenged,10.49,Average,6.42,Feeble,9.66,Feeble
Sportswear 2015,ozAGwfrk,Fila,1269,71,Challenged,Sportswear,7.95,Challenged,4.39,Feeble,8.19,Challenged,12.56,Challenged
Sportswear 2015,ozAGwfrk,Russell,AmXuw7wguC,71,Challenged,Sportswear,6.28,Feeble,7.9,Challenged,4.28,Feeble,14.52,Challenged
Sportswear 2015,ozAGwfrk,Canada Goose,UPJlocAHaL,69,Feeble,Fashion,9.04,Challenged,7.75,Challenged,4.85,Feeble,10.67,Feeble
Sportswear 2015,ozAGwfrk,Danskin,1268,68,Feeble,Sportswear,5.82,Feeble,6.46,Feeble,5.8,Feeble,13.7,Challenged
Sportswear 2015,ozAGwfrk,Skins,1280,67,Feeble,Sportswear,10.04,Average,6.08,Feeble,4.66,Feeble,10.4,Feeble
Sportswear 2015,ozAGwfrk,Vibram FiveFingers,1284,59,Feeble,Sportswear,6.11,Feeble,6.54,Feeble,6.33,Feeble,8.38,Feeble
Sportswear 2015,ozAGwfrk,IZOD,BntWZizgfD,57,Feeble,Sportswear,7.01,Feeble,5.78,Feeble,5.75,Feeble,7.95,Feeble
Sportswear 2015,ozAGwfrk,K-Swiss,1271,56,Feeble,Sportswear,7.49,Challenged,4.97,Feeble,4.73,Feeble,9.08,Feeble
Sportswear 2015,ozAGwfrk,Umbro,kRATMU09Aa,55,Feeble,Sportswear,5.92,Feeble,8.67,Average,5.29,Feeble,5.63,Feeble
UK Beauty 2015,e2O5eFHO,The Body Shop,150,143,Genius,Retail,11.46,Gifted,8.4,Genius,15.25,Genius,30.52,Genius
UK Beauty 2015,e2O5eFHO,Benefit Cosmetics,27,142,Genius,Beauty & Skincare,11.17,Gifted,8.67,Genius,13.45,Genius,32.2,Genius
UK Beauty 2015,e2O5eFHO,Clinique,113,140,Genius,Beauty & Skincare,10.52,Gifted,8.71,Genius,13.86,Genius,31.43,Genius
UK Beauty 2015,e2O5eFHO,Estee Lauder,115,139,Gifted,Beauty & Skincare,10.38,Gifted,7.75,Genius,14.17,Genius,31.79,Genius
UK Beauty 2015,e2O5eFHO,Aveda,112,139,Gifted,Beauty & Skincare,11.26,Gifted,7.81,Genius,13.89,Genius,30.99,Genius
UK Beauty 2015,e2O5eFHO,Clarins,23,139,Gifted,Beauty & Skincare,10.01,Gifted,8.27,Genius,13.84,Genius,31.83,Genius
UK Beauty 2015,e2O5eFHO,L'Occitane en Provence,116,138,Gifted,Beauty & Skincare,11.28,Gifted,7.78,Genius,12.98,Gifted,31.32,Genius
UK Beauty 2015,e2O5eFHO,Bobbi Brown,69,138,Gifted,Beauty & Skincare,12.12,Gifted,8.04,Genius,11.96,Gifted,31.64,Genius
UK Beauty 2015,e2O5eFHO,MAC Cosmetics,1469,133,Gifted,Beauty & Skincare,10.78,Gifted,7.43,Genius,15.3,Genius,27.63,Gifted
UK Beauty 2015,e2O5eFHO,La Mer,166,130,Gifted,Beauty & Skincare,11.71,Gifted,3.39,Feeble,12.93,Gifted,31.9,Genius
UK Beauty 2015,e2O5eFHO,Origins,117,128,Gifted,Beauty & Skincare,11.86,Gifted,4.13,Feeble,13.09,Genius,29.93,Gifted
UK Beauty 2015,e2O5eFHO,YSL Beauty,107,122,Gifted,Beauty & Skincare,10.1,Gifted,7.27,Genius,9.68,Average,29.13,Gifted
UK Beauty 2015,e2O5eFHO,Nivea,124,121,Gifted,Beauty & Skincare,10.89,Gifted,6.55,Genius,12.25,Gifted,25.94,Gifted
UK Beauty 2015,e2O5eFHO,KIKO Milano,aoQHYcjnwW,119,Gifted,Beauty & Skincare,11.32,Gifted,6.7,Genius,10.76,Gifted,25.87,Gifted
UK Beauty 2015,e2O5eFHO,Olay,159,119,Gifted,Beauty & Skincare,10.12,Gifted,9.03,Genius,8.71,Average,26.93,Gifted
UK Beauty 2015,e2O5eFHO,Jo Malone,195,118,Gifted,Beauty & Skincare,12.43,Genius,4.81,Genius,12.38,Gifted,24.93,Gifted
UK Beauty 2015,e2O5eFHO,Mugler,209,116,Gifted,Beauty & Skincare,9.34,Average,7.08,Genius,11.16,Gifted,26,Gifted
UK Beauty 2015,e2O5eFHO,Burberry,180,116,Gifted,Fashion,11.25,Gifted,7.68,Genius,13.83,Genius,20.6,Average
UK Beauty 2015,e2O5eFHO,Kiehl's,25,115,Gifted,Beauty & Skincare,9.81,Gifted,4.05,Feeble,9.52,Average,29.46,Gifted
UK Beauty 2015,e2O5eFHO,Lancome,70,115,Gifted,Beauty & Skincare,4.38,Feeble,7.37,Genius,12.38,Gifted,29.05,Gifted
UK Beauty 2015,e2O5eFHO,Ralph Lauren Fragrances,206,113,Gifted,Beauty & Skincare,9.86,Gifted,6.96,Genius,12.43,Gifted,22.81,Average
UK Beauty 2015,e2O5eFHO,Rimmel,128,113,Gifted,Beauty & Skincare,9.87,Gifted,9.2,Genius,9.01,Average,24.12,Gifted
UK Beauty 2015,e2O5eFHO,Simple,86,112,Gifted,Beauty & Skincare,8.48,Average,6.84,Genius,9.9,Average,26.43,Gifted
UK Beauty 2015,e2O5eFHO,Max Factor,O6H0HIMGp3,111,Gifted,Beauty & Skincare,9.55,Gifted,6.86,Genius,10.81,Gifted,23.77,Gifted
UK Beauty 2015,e2O5eFHO,L'Oreal Paris,141,110,Gifted,Beauty & Skincare,5.26,Feeble,9.43,Genius,11.69,Gifted,24.22,Gifted
UK Beauty 2015,e2O5eFHO,Hugo Boss Fragrance,1186,109,Average,Beauty & Skincare,10.74,Gifted,4.75,Feeble,9.63,Average,24.98,Gifted
UK Beauty 2015,e2O5eFHO,Gucci,441,109,Average,Fashion,10.07,Gifted,7.09,Genius,12.19,Gifted,20.73,Average
UK Beauty 2015,e2O5eFHO,Sally Hansen,1465,109,Average,Beauty & Skincare,9.21,Average,7.5,Genius,8.36,Challenged,25.08,Gifted
UK Beauty 2015,e2O5eFHO,Vichy,151,109,Average,Beauty & Skincare,10.2,Gifted,7.44,Genius,8.24,Challenged,24.44,Gifted
UK Beauty 2015,e2O5eFHO,Tommy Hilfiger,172,108,Average,Fashion,10.61,Gifted,2.26,Feeble,11.03,Gifted,26.04,Gifted
UK Beauty 2015,e2O5eFHO,La Prairie,1463,107,Average,Beauty & Skincare,8.51,Average,4.28,Feeble,8.5,Average,28.15,Gifted
UK Beauty 2015,e2O5eFHO,Avon,17,106,Average,Beauty & Skincare,6.45,Challenged,7.78,Genius,12.29,Gifted,22.17,Average
UK Beauty 2015,e2O5eFHO,NYX,Fhb9GP1COQ,102,Average,Beauty & Skincare,10.07,Gifted,6.39,Genius,9.16,Average,21.39,Average
UK Beauty 2015,e2O5eFHO,Barry M,IaVCYAAv2C,101,Average,Beauty & Skincare,4.81,Feeble,7.42,Genius,10.65,Gifted,23.7,Average
UK Beauty 2015,e2O5eFHO,Lacoste Fragrances,1702,101,Average,Beauty & Skincare,9.51,Average,5.58,Genius,10.18,Average,21.4,Average
UK Beauty 2015,e2O5eFHO,Paul Smith,378,100,Average,Fashion,11.54,Gifted,2.5,Feeble,9.59,Average,22.5,Average
UK Beauty 2015,e2O5eFHO,Dolce & Gabbana Beauty,uyQvxeXxfB,99,Average,Beauty & Skincare,9.15,Average,7.69,Genius,11.79,Gifted,16.81,Challenged
UK Beauty 2015,e2O5eFHO,Mary Kay,155,98,Average,Beauty & Skincare,5.09,Feeble,6.69,Genius,9.5,Average,23.98,Gifted
UK Beauty 2015,e2O5eFHO,Garnier,136,98,Average,Beauty & Skincare,8.69,Average,7.57,Genius,10.39,Gifted,18.56,Challenged
UK Beauty 2015,e2O5eFHO,Botanics,o7EWDMe62V,98,Average,Beauty & Skincare,8.1,Average,1.31,Feeble,9.07,Average,26.49,Gifted
UK Beauty 2015,e2O5eFHO,Maybelline,104,98,Average,Beauty & Skincare,10.35,Gifted,7.91,Genius,8.2,Challenged,18.68,Challenged
UK Beauty 2015,e2O5eFHO,Murad,156,97,Average,Beauty & Skincare,5.39,Feeble,4.95,Genius,8.83,Average,25.61,Gifted
UK Beauty 2015,e2O5eFHO,Dove,76,97,Average,Beauty & Skincare,9.45,Average,7.27,Genius,8.37,Challenged,19.62,Average
UK Beauty 2015,e2O5eFHO,Decleor,D8S1cWR2ST,96,Average,Personal Care,4.62,Feeble,5.01,Genius,9.37,Average,25.12,Gifted
UK Beauty 2015,e2O5eFHO,Shiseido,96,91,Average,Beauty & Skincare,8.96,Average,6.73,Genius,5.46,Feeble,20.99,Average
UK Beauty 2015,e2O5eFHO,Dior,1689,91,Average,Fashion,8.05,Average,8.4,Genius,9.15,Average,16.24,Challenged
UK Beauty 2015,e2O5eFHO,Avene,3RoARqM0xc,90,Average,Beauty & Skincare,10.3,Gifted,3.55,Feeble,4.37,Feeble,23.07,Average
UK Beauty 2015,e2O5eFHO,Giorgio Armani Beauty,137,90,Average,Beauty & Skincare,4.16,Feeble,6.12,Genius,8.97,Average,22.25,Average
UK Beauty 2015,e2O5eFHO,Chanel,593,87,Challenged,Fashion,9.04,Average,8.29,Genius,11.95,Gifted,10.85,Feeble
UK Beauty 2015,e2O5eFHO,Bourjois,YiFfA5DBTH,87,Challenged,Beauty & Skincare,4.59,Feeble,7.04,Genius,7.8,Challenged,20.43,Average
UK Beauty 2015,e2O5eFHO,Neutrogena,21,86,Challenged,Beauty & Skincare,9.73,Gifted,8.48,Genius,5.11,Feeble,16.29,Challenged
UK Beauty 2015,e2O5eFHO,Clean & Clear,JC2c20YRnG,85,Challenged,Beauty & Skincare,10.62,Gifted,8.39,Genius,4.61,Feeble,15.33,Challenged
UK Beauty 2015,e2O5eFHO,Revlon,161,84,Challenged,Beauty & Skincare,4.56,Feeble,7.33,Genius,7.34,Challenged,19.42,Challenged
UK Beauty 2015,e2O5eFHO,Jean Paul Gaultier Fragrances,vRahImyqAv,80,Challenged,Beauty & Skincare,5.89,Feeble,5.22,Genius,6.87,Challenged,18.95,Challenged
UK Beauty 2015,e2O5eFHO,Collection Cosmetics,6VhPgesN45,77,Challenged,Beauty & Skincare,5.34,Feeble,5.53,Genius,8.05,Challenged,16.68,Challenged
UK Beauty 2015,e2O5eFHO,Essie,1466,77,Challenged,Beauty & Skincare,9.71,Gifted,7.04,Genius,4.69,Feeble,13.99,Feeble
UK Beauty 2015,e2O5eFHO,La Roche-Posay,142,76,Challenged,Beauty & Skincare,10.1,Gifted,5.93,Genius,8.06,Challenged,10.79,Feeble
UK Beauty 2015,e2O5eFHO,Davidoff,184,75,Challenged,Beauty & Skincare,9.64,Gifted,4.44,Feeble,6.77,Challenged,13.76,Feeble
UK Beauty 2015,e2O5eFHO,Donna Karan Fragrances,gUsAE9KZe3,75,Challenged,Beauty & Skincare,8.91,Average,3.83,Feeble,6.94,Challenged,14.97,Feeble
UK Beauty 2015,e2O5eFHO,Calvin Klein Fragrances,Ht9ZKw2nEd,71,Challenged,Beauty & Skincare,9.08,Average,6.27,Genius,6.99,Challenged,10.14,Feeble
UK Beauty 2015,e2O5eFHO,Marc Jacobs Fragrance,201,70,Challenged,Beauty & Skincare,6.94,Challenged,5.54,Genius,6.97,Challenged,12.91,Feeble
UK Beauty 2015,e2O5eFHO,Clearasil,B2o9Gd1xXA,67,Feeble,Beauty & Skincare,7.4,Challenged,2.37,Feeble,7.14,Challenged,14.1,Feeble
UK Beauty 2015,e2O5eFHO,Paco Rabanne,203,66,Feeble,Fashion,7.09,Challenged,7.99,Genius,1.79,Feeble,13.44,Feeble
UK Beauty 2015,e2O5eFHO,Elizabeth Arden,114,65,Feeble,Beauty & Skincare,4.28,Feeble,5.65,Genius,8.68,Average,11.43,Feeble
UK Beauty 2015,e2O5eFHO,Carita,WERhLnpdUg,64,Feeble,Beauty & Skincare,4.55,Feeble,1.71,Feeble,3.48,Feeble,19.84,Average
UK Beauty 2015,e2O5eFHO,e45,reaGea9uc8,60,Feeble,Beauty & Skincare,8.37,Average,2.09,Feeble,4.96,Feeble,12.43,Feeble
UK Beauty 2015,e2O5eFHO,RoC,m5CSK2f9uD,59,Feeble,Beauty & Skincare,9.53,Gifted,5.94,Genius,5.25,Feeble,6.67,Feeble
UK Beauty 2015,e2O5eFHO,Parfums Givenchy,ue7E8k3mR0,53,Feeble,Beauty & Skincare,3.91,Feeble,5.73,Genius,3.87,Feeble,10.98,Feeble
UK Beauty 2015,e2O5eFHO,Pond's,83,52,Feeble,Beauty & Skincare,4.72,Feeble,3.15,Feeble,4.59,Feeble,11.47,Feeble
UK Beauty 2015,e2O5eFHO,Vaseline,92,50,Feeble,Personal Care,3.42,Feeble,5.16,Genius,4.93,Feeble,9.3,Feeble
UK Beauty 2015,e2O5eFHO,SK-II,118,49,Feeble,Beauty & Skincare,7.83,Average,0.68,Feeble,4.8,Feeble,9.03,Feeble
UK Beauty 2015,e2O5eFHO,Cacharel Fragrance,181,42,Feeble,Beauty & Skincare,5.05,Feeble,5.24,Genius,4.29,Feeble,4.81,Feeble
UK Beauty 2015,e2O5eFHO,Kylie Minogue Parfums,8CBmTyLVMZ,26,Feeble,Beauty & Skincare,0.27,Feeble,0,Feeble,2.67,Feeble,8.85,Feeble
Watches & Jewelry 2015,d4bCYxaR,Tiffany & Co.,264,157,Genius,Watches & Jewelry,11.78,Genius,8.44,Genius,28.51,Genius,27.2,Gifted
Watches & Jewelry 2015,d4bCYxaR,Cartier,476,143,Genius,Watches & Jewelry,9.76,Gifted,8.35,Genius,25.73,Genius,25.24,Gifted
Watches & Jewelry 2015,d4bCYxaR,David Yurman,625,132,Gifted,Watches & Jewelry,10.27,Genius,6.6,Gifted,20.64,Gifted,26.31,Gifted
Watches & Jewelry 2015,d4bCYxaR,Alex and Ani,8qM1L2AjI5,132,Gifted,Retail,9.82,Gifted,7.78,Genius,25.18,Genius,21.19,Average
Watches & Jewelry 2015,d4bCYxaR,Pandora,335,129,Gifted,Watches & Jewelry,8.52,Gifted,8.8,Genius,26.22,Genius,18.73,Average
Watches & Jewelry 2015,d4bCYxaR,Swarovski,372,128,Gifted,Watches & Jewelry,9.57,Gifted,6.83,Gifted,24.12,Genius,21.69,Average
Watches & Jewelry 2015,d4bCYxaR,Shinola,bIcuP77hRB,128,Gifted,Watches & Jewelry,8.91,Gifted,4.81,Average,21.85,Gifted,26.3,Gifted
Watches & Jewelry 2015,d4bCYxaR,Van Cleef & Arpels,1101,123,Gifted,Watches & Jewelry,8.48,Gifted,6.68,Gifted,17.07,Average,27.26,Gifted
Watches & Jewelry 2015,d4bCYxaR,Chopard,598,123,Gifted,Watches & Jewelry,7.37,Average,7.39,Genius,20.88,Gifted,24,Gifted
Watches & Jewelry 2015,d4bCYxaR,Tag Heuer,97,122,Gifted,Watches & Jewelry,6.55,Average,8.27,Genius,19.57,Gifted,24.49,Gifted
Watches & Jewelry 2015,d4bCYxaR,Montblanc,390,120,Gifted,Watches & Jewelry,8.25,Gifted,6.53,Gifted,22.3,Gifted,21.1,Average
Watches & Jewelry 2015,d4bCYxaR,Piaget,934,117,Gifted,Watches & Jewelry,7.09,Average,7.19,Gifted,16.43,Average,26.06,Gifted
Watches & Jewelry 2015,d4bCYxaR,De Beers,309,116,Gifted,Watches & Jewelry,9.43,Gifted,4.08,Challenged,18.69,Gifted,24.21,Gifted
Watches & Jewelry 2015,d4bCYxaR,Tissot,1309,116,Gifted,Watches & Jewelry,8.93,Gifted,5.19,Average,19.81,Gifted,22.37,Gifted
Watches & Jewelry 2015,d4bCYxaR,Bulgari,578,115,Gifted,Watches & Jewelry,7.25,Average,8.12,Genius,18.99,Gifted,21.28,Average
Watches & Jewelry 2015,d4bCYxaR,Hearts on Fire,726,115,Gifted,Watches & Jewelry,9.24,Gifted,4.4,Challenged,19.33,Gifted,22.52,Gifted
Watches & Jewelry 2015,d4bCYxaR,Breitling,366,113,Gifted,Watches & Jewelry,6.73,Average,6.37,Gifted,19.67,Gifted,21.8,Average
Watches & Jewelry 2015,d4bCYxaR,Rolex,977,113,Gifted,Watches & Jewelry,7.26,Average,5.3,Average,23.82,Genius,18.37,Average
Watches & Jewelry 2015,d4bCYxaR,IWC Schaffhausen,761,112,Gifted,Watches & Jewelry,6.49,Average,8.11,Genius,21.34,Gifted,18.47,Average
Watches & Jewelry 2015,d4bCYxaR,Trollbeads,lr39pdgUP7,108,Average,Watches & Jewelry,10.4,Genius,4.78,Average,12.29,Challenged,24.83,Gifted
Watches & Jewelry 2015,d4bCYxaR,Victorinox,452,105,Average,Watches & Jewelry,7.25,Average,4.27,Challenged,18.16,Gifted,21.12,Average
Watches & Jewelry 2015,d4bCYxaR,Longines,827,104,Average,Watches & Jewelry,7.6,Average,5.67,Average,17.68,Gifted,19.29,Average
Watches & Jewelry 2015,d4bCYxaR,Citizen,1333,100,Average,Watches & Jewelry,6.14,Challenged,4.12,Challenged,18.34,Gifted,19.82,Average
Watches & Jewelry 2015,d4bCYxaR,Jaeger-LeCoultre,764,100,Average,Watches & Jewelry,7.24,Average,6.49,Gifted,16.59,Average,17.95,Challenged
Watches & Jewelry 2015,d4bCYxaR,Links of London,0OUMi3f9Wl,99,Average,Watches & Jewelry,7.18,Average,2.94,Feeble,15.84,Average,21.9,Average
Watches & Jewelry 2015,d4bCYxaR,Officine Panerai,122,99,Average,Watches & Jewelry,5.57,Challenged,6.5,Gifted,14.95,Average,21.04,Average
Watches & Jewelry 2015,d4bCYxaR,Harry Winston,720,99,Average,Watches & Jewelry,6.99,Average,6.83,Gifted,18.15,Gifted,16.1,Challenged
Watches & Jewelry 2015,d4bCYxaR,Omega,306,98,Average,Watches & Jewelry,7.05,Average,6.68,Gifted,20.7,Gifted,13.3,Feeble
